id,processor_id,created_at,updated_at,hw_avail,test_sponsor,hw_model,bus,sw_auto_parallel,basemean,peakmean,168_wupwise,171_swim,172_mgrid,173_applu,177_mesa,178_galgel,179_art,183_equake,187_facerec,188_ammp,189_lucas,191_fma3d,200_sixtrack,301_apsi,link
696,201,"2014-11-17 00:06:10.944071","2014-11-17 00:06:10.944071",2006-07-01,SGI,"SGI Altix 4700 Density System  Itanium 2 Processor 9040 1.6G",0,f,3001,0,3860,4721,2819,4222,1489,8097,19593,3578,2287,1775,2022,1777,1617,1113,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060901-07179.html
697,202,"2014-11-17 00:06:10.962011","2014-11-17 00:06:10.962011",2006-07-01,SGI,"SGI Altix 4700 Density System  Itanium2 Processor 9050 1.6GH",0,f,3098,0,3697,4830,2817,4512,1433,7650,19568,4019,2582,1755,2441,1798,1617,1190,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060727-06896.html
698,1400,"2014-11-17 00:06:10.981100","2014-11-17 00:06:10.981100",2001-10-01,SGI,,0,f,356,378,365,489,313,324,336,698,353,290,409,357,387,266,241,334,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011022-01050.html
699,1401,"2014-11-17 00:06:10.998485","2014-11-17 00:06:10.998485",2002-05-01,SGI,,0,f,472,495,434,511,352,370,427,1308,1245,330,514,542,424,299,298,388,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020729-01492.html
700,1400,"2014-11-17 00:06:11.017941","2014-11-17 00:06:11.017941",2001-07-01,SGI,,0,f,436,463,383,493,339,344,351,1167,1210,316,553,480,403,276,247,355,http://www.spec.org/cpu2000/results/res2001q2/cpu2000-20010423-00584.html
701,1401,"2014-11-17 00:06:11.036168","2014-11-17 00:06:11.036168",2002-01-01,SGI,,0,f,499,529,434,529,379,381,425,1398,1436,347,647,573,442,306,298,406,http://www.spec.org/cpu2000/results/res2002q1/cpu2000-20020211-01261.html
702,1399,"2014-11-17 00:06:11.055320","2014-11-17 00:06:11.055320",2000-09-01,SGI,,0,f,382,407,316,470,310,296,289,998,1121,303,472,392,383,244,198,308,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000911-00231.html
703,1435,"2014-11-17 00:06:11.074763","2014-11-17 00:06:11.074763",2003-04-01,"Sun Microsystems","Netra 20",0,f,945,1106,888,1023,700,741,693,1977,9951,1537,1172,592,520,489,406,644,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030331-02007.html
704,1421,"2014-11-17 00:06:11.093848","2014-11-17 00:06:11.093848",2001-02-01,"Sun Microsystems","Sun Blade 100",0,f,163,182,253,182,114,126,250,232,87.7,133,226,140,180,166,166,136,http://www.spec.org/cpu2000/results/res2001q1/cpu2000-20010306-00489.html
705,1429,"2014-11-17 00:06:11.112965","2014-11-17 00:06:11.112965",2000-09-01,"Sun Microsystems","Sun Blade 1000 Model 1600",0,f,302,339,364,634,274,174,306,859,684,162,408,237,154,221,189,264,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000911-00221.html
706,1429,"2014-11-17 00:06:11.146816","2014-11-17 00:06:11.146816",2000-09-01,"Sun Microsystems","Sun Blade 1000 Model 1600",0,f,260,288,311,267,181,171,303,621,671,161,341,231,156,217,185,256,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010718-00760.html
707,1431,"2014-11-17 00:06:11.248088","2014-11-17 00:06:11.248088",2000-09-01,"Sun Microsystems","Sun Blade 1000 Model 1750",0,f,373,421,436,713,329,202,390,1063,824,192,619,360,181,271,232,297,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000911-00225.html
708,1431,"2014-11-17 00:06:11.270245","2014-11-17 00:06:11.270245",2000-09-01,"Sun Microsystems","Sun Blade 1000 Model 1750",0,f,326,395,377,295,213,189,398,770,781,189,646,350,185,258,245,284,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010629-00736.html
709,1431,"2014-11-17 00:06:11.289129","2014-11-17 00:06:11.289129",2000-09-01,"Sun Microsystems","Sun Blade 1000 Model 1750",0,f,323,359,365,296,212,199,389,760,811,191,555,348,182,266,240,287,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010718-00762.html
710,1432,"2014-11-17 00:06:11.307892","2014-11-17 00:06:11.307892",2000-12-01,"Sun Microsystems","Sun Blade 1000 Model 1900",0,f,427,482,497,752,377,221,469,1266,990,211,718,421,204,302,273,340,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000911-00217.html
711,1432,"2014-11-17 00:06:11.330661","2014-11-17 00:06:11.330661",2001-08-01,"Sun Microsystems","Sun Blade 1000 Model 1900",0,f,369,410,413,319,233,218,466,906,973,210,643,409,206,297,282,328,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010718-00764.html
712,1432,"2014-11-17 00:06:11.350978","2014-11-17 00:06:11.350978",2001-12-01,"Sun Microsystems","Sun Blade 1000 Model 900 Cu",0,f,629,731,589,925,470,286,468,1463,8176,600,838,435,354,364,310,424,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011119-01121.html
713,1428,"2014-11-17 00:06:11.372447","2014-11-17 00:06:11.372447",2002-08-01,"Sun Microsystems","Sun Blade 150",0,f,240,254,293,214,154,138,273,303,972,275,283,183,219,183,192,183,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020813-01558.html
714,1430,"2014-11-17 00:06:11.390433","2014-11-17 00:06:11.390433",2002-08-01,"Sun Microsystems","Sun Blade 150",0,f,261,276,322,222,163,147,318,324,1019,292,308,199,229,199,224,202,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020813-01556.html
715,1437,"2014-11-17 00:06:11.410928","2014-11-17 00:06:11.410928",2003-09-01,"Sun Microsystems","Sun Blade 1500",0,f,757,884,812,850,579,643,589,1239,6751,1255,922,393,332,479,365,605,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030620-02292.html
716,1440,"2014-11-17 00:06:11.432131","2014-11-17 00:06:11.432131",2005-02-01,"Sun Microsystems","Sun Blade 1500",0,f,1133,1272,1251,926,741,931,838,2047,10761,1623,1782,554,866,634,509,868,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050107-03679.html
717,1433,"2014-11-17 00:06:11.451913","2014-11-17 00:06:11.451913",2002-10-01,"Sun Microsystems","Sun Blade 2000",0,f,682,775,654,936,422,325,558,1550,8386,680,917,507,375,394,311,530,http://www.spec.org/cpu2000/results/res2002q4/cpu2000-20021004-01704.html
718,1435,"2014-11-17 00:06:11.473094","2014-11-17 00:06:11.473094",2003-04-01,"Sun Microsystems","Sun Blade 2000",0,f,953,1118,894,1037,706,746,698,1992,10006,1556,1178,599,530,487,408,647,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030326-02000.html
719,1434,"2014-11-17 00:06:11.489122","2014-11-17 00:06:11.489122",2002-02-01,"Sun Microsystems","Sun Blade 2000",0,f,711,817,660,944,479,332,573,1655,9713,651,908,505,385,402,361,556,http://www.spec.org/cpu2000/results/res2002q2/cpu2000-20020422-01317.html
720,1438,"2014-11-17 00:06:11.506822","2014-11-17 00:06:11.506822",2003-12-01,"Sun Microsystems","Sun Blade 2500",0,f,877,1021,945,920,664,753,705,1411,7698,1392,1126,457,382,557,440,713,http://www.spec.org/cpu2000/results/res2003q4/cpu2000-20030821-02436.html
721,1441,"2014-11-17 00:06:11.524052","2014-11-17 00:06:11.524052",2005-02-01,"Sun Microsystems","Sun Blade 2500",0,f,1200,1353,1328,986,786,989,891,2140,11144,1737,1877,589,916,674,541,922,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050107-03681.html
722,1434,"2014-11-17 00:06:11.543550","2014-11-17 00:06:11.543550",2002-02-01,"Sun Microsystems","Sun Blade Model 2050",0,f,701,827,659,980,487,310,543,1713,9389,645,958,509,371,400,366,471,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011105-01098.html
723,1418,"2014-11-17 00:06:11.564652","2014-11-17 00:06:11.564652",1998-12-01,"Sun Microsystems","Sun Enterprise 3500/4500",0,f,246,261,263,289,221,138,231,617,795,134,380,232,196,187,143,184,http://www.spec.org/cpu2000/results/res2000q4/cpu2000-20001020-00262.html
724,1420,"2014-11-17 00:06:11.584630","2014-11-17 00:06:11.584630",2000-08-01,"Sun Microsystems","Sun Enterprise 450",0,f,274,291,284,285,226,150,273,735,920,149,459,313,205,207,159,189,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000810-00177.html
725,1433,"2014-11-17 00:06:11.601809","2014-11-17 00:06:11.601809",2002-09-01,"Sun Microsystems","Sun Fire 280R",0,f,688,785,658,958,454,325,555,1533,8315,674,911,504,406,399,307,531,http://www.spec.org/cpu2000/results/res2002q4/cpu2000-20021121-01872.html
726,1435,"2014-11-17 00:06:11.619736","2014-11-17 00:06:11.619736",2003-04-01,"Sun Microsystems","Sun Fire 280R",0,f,945,1106,888,1023,700,741,693,1977,9951,1537,1172,592,520,489,406,644,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030331-02003.html
727,1432,"2014-11-17 00:06:11.639656","2014-11-17 00:06:11.639656",2001-12-01,"Sun Microsystems","Sun Fire 280R",0,f,592,700,573,801,423,277,468,1458,8184,592,825,428,240,350,312,400,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011119-01137.html
728,1431,"2014-11-17 00:06:11.658835","2014-11-17 00:06:11.658835",2001-03-01,"Sun Microsystems","Sun Fire 280R",0,f,324,392,375,293,211,188,398,756,774,187,641,344,188,254,243,284,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010629-00730.html
729,1431,"2014-11-17 00:06:11.679633","2014-11-17 00:06:11.679633",2001-03-01,"Sun Microsystems","Sun Fire 280R",0,f,320,356,358,294,211,198,381,749,805,189,558,340,183,263,238,289,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010718-00771.html
730,1435,"2014-11-17 00:06:11.699748","2014-11-17 00:06:11.699748",2003-12-01,"Sun Microsystems","Sun Fire V1280",0,f,873,1027,813,904,692,660,689,1869,9373,1303,1134,532,459,432,388,606,http://www.spec.org/cpu2000/results/res2004q1/cpu2000-20040116-02714.html
731,1432,"2014-11-17 00:06:11.718978","2014-11-17 00:06:11.718978",2003-02-01,"Sun Microsystems","Sun Fire V1280",0,f,733,844,687,867,589,544,521,1498,7535,1181,943,437,424,369,303,501,http://www.spec.org/cpu2000/results/res2003q1/cpu2000-20030224-01957.html
732,760,"2014-11-17 00:06:11.742059","2014-11-17 00:06:11.742059",2004-07-01,"Sun Microsystems","Sun Fire V20z",0,f,1555,1693,1662,2007,1390,1323,1829,2673,1566,1350,2235,1373,1512,1488,741,1484,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040712-03254.html
733,761,"2014-11-17 00:06:11.763875","2014-11-17 00:06:11.763875",2005-04-01,"Sun Microsystems","Sun Fire V20z",0,f,1852,2036,2386,2542,1672,1733,1973,2975,2308,1633,2188,1465,2053,1609,831,1639,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050211-03840.html
734,1436,"2014-11-17 00:06:11.782042","2014-11-17 00:06:11.782042",2003-05-01,"Sun Microsystems","Sun Fire V210",0,f,722,841,773,834,552,607,554,1189,6431,1214,876,375,316,460,342,571,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030331-02011.html
735,1439,"2014-11-17 00:06:11.800469","2014-11-17 00:06:11.800469",2005-01-01,"Sun Microsystems","Sun Fire V210",0,f,1006,1117,1103,818,651,828,748,1773,9575,1449,1593,493,764,571,452,782,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050111-03699.html
736,1438,"2014-11-17 00:06:11.818646","2014-11-17 00:06:11.818646",2004-01-01,"Sun Microsystems","Sun Fire V240",0,f,953,1063,959,975,700,769,707,1524,7691,1493,1099,467,882,561,436,744,http://www.spec.org/cpu2000/results/res2004q1/cpu2000-20040112-02709.html
737,1436,"2014-11-17 00:06:11.839150","2014-11-17 00:06:11.839150",2003-05-01,"Sun Microsystems","Sun Fire V240",0,f,718,836,766,831,550,604,551,1178,6385,1201,877,370,312,459,343,571,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030331-02015.html
738,1440,"2014-11-17 00:06:11.858665","2014-11-17 00:06:11.858665",2005-01-01,"Sun Microsystems","Sun Fire V240",0,f,1136,1271,1325,928,739,924,840,1992,10890,1619,1774,540,870,647,511,878,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050110-03690.html
739,1438,"2014-11-17 00:06:11.879483","2014-11-17 00:06:11.879483",2003-09-01,"Sun Microsystems","Sun Fire V250",0,f,954,1054,963,975,703,766,705,1512,7760,1493,1099,469,877,563,436,743,http://www.spec.org/cpu2000/results/res2003q4/cpu2000-20030916-02508.html
740,768,"2014-11-17 00:06:11.900664","2014-11-17 00:06:11.900664",2004-07-01,"Sun Microsystems","Sun Fire V40z",0,f,1551,1692,1661,2015,1387,1320,1826,2685,1532,1348,2233,1371,1494,1486,741,1486,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040712-03250.html
741,769,"2014-11-17 00:06:11.918747","2014-11-17 00:06:11.918747",2005-04-01,"Sun Microsystems","Sun Fire V40z",0,f,1840,2020,2415,2523,1661,1720,1957,2939,2295,1621,2146,1453,2038,1598,826,1628,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050211-03844.html
742,1441,"2014-11-17 00:06:11.937817","2014-11-17 00:06:11.937817",2004-11-01,"Sun Microsystems","Sun Fire V440",0,f,1209,1349,1410,987,786,994,897,2083,11377,1742,1908,592,927,681,539,923,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041115-03588.html
743,1434,"2014-11-17 00:06:12.035228","2014-11-17 00:06:12.035228",2003-07-01,"Sun Microsystems","Sun Fire V480",0,f,826,962,777,949,625,643,607,1725,8760,1342,1038,512,474,421,311,570,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030728-02420.html
744,1435,"2014-11-17 00:06:12.055686","2014-11-17 00:06:12.055686",2003-10-01,"Sun Microsystems","Sun Fire V480",0,f,921,1084,864,987,683,716,698,1947,10020,1442,1168,573,491,454,405,639,http://www.spec.org/cpu2000/results/res2003q4/cpu2000-20031027-02600.html
745,1432,"2014-11-17 00:06:12.080792","2014-11-17 00:06:12.080792",2002-06-01,"Sun Microsystems","Sun Fire V480",0,f,637,727,587,974,443,301,493,1418,8341,585,821,443,388,362,278,487,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020607-01410.html
746,1434,"2014-11-17 00:06:12.100667","2014-11-17 00:06:12.100667",2003-05-01,"Sun Microsystems","Sun Fire V880",0,f,845,982,787,999,636,644,615,1744,8766,1337,1060,521,470,433,358,578,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030616-02268.html
747,1435,"2014-11-17 00:06:12.120174","2014-11-17 00:06:12.120174",2003-09-01,"Sun Microsystems","Sun Fire V880",0,f,923,1082,857,991,685,717,700,1948,10025,1447,1164,572,493,463,408,638,http://www.spec.org/cpu2000/results/res2003q4/cpu2000-20030916-02504.html
748,1431,"2014-11-17 00:06:12.139960","2014-11-17 00:06:12.139960",2001-10-01,"Sun Microsystems","Sun Fire V880",0,f,354,378,329,253,196,164,371,747,2670,307,571,309,268,210,260,306,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011119-01133.html
749,1432,"2014-11-17 00:06:12.161115","2014-11-17 00:06:12.161115",2002-06-01,"Sun Microsystems","Sun Fire V880",0,f,614,697,566,933,424,290,478,1374,8117,563,802,423,366,348,272,472,http://www.spec.org/cpu2000/results/res2002q2/cpu2000-20020531-01386.html
750,756,"2014-11-17 00:06:12.181097","2014-11-17 00:06:12.181097",2006-05-01,"Sun Microsystems","Sun Fire X2100",0,f,2118,2334,2948,4178,1751,2373,1705,3199,2332,1882,2978,1581,1608,1854,931,2283,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05850.html
751,756,"2014-11-17 00:06:12.207462","2014-11-17 00:06:12.207462",2006-05-01,"Sun Microsystems","Sun Fire X2100",0,f,2041,2262,3060,2188,1782,1579,1932,3365,4153,2046,2660,1665,1612,1808,927,1748,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05852.html
752,755,"2014-11-17 00:06:12.228243","2014-11-17 00:06:12.228243",2005-11-01,"Sun Microsystems","Sun Fire X2100",0,f,2045,2241,2835,4045,1717,2267,1613,3144,2408,1846,2785,1487,1588,1780,874,2173,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20050906-04685.html
753,762,"2014-11-17 00:06:12.245467","2014-11-17 00:06:12.245467",2005-10-01,"Sun Microsystems","Sun Fire X4100",0,f,2132,2344,2924,4531,1885,2273,1631,3480,2454,1884,2931,1490,1855,1859,799,2233,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20050906-04675.html
754,763,"2014-11-17 00:06:12.267927","2014-11-17 00:06:12.267927",2006-05-01,"Sun Microsystems","Sun Fire X4100",0,f,2223,2471,3060,4725,1942,2387,1718,3555,2478,1929,3142,1587,1901,1937,850,2356,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05837.html
755,763,"2014-11-17 00:06:12.285965","2014-11-17 00:06:12.285965",2006-05-01,"Sun Microsystems","Sun Fire X4100",0,f,2157,2412,3145,2641,1954,1688,1951,3534,4325,2118,2808,1648,1879,1877,920,1812,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05843.html
756,762,"2014-11-17 00:06:12.307278","2014-11-17 00:06:12.307278",2005-10-01,"Sun Microsystems","Sun Fire X4200",0,f,2132,2344,2924,4531,1885,2273,1631,3480,2454,1884,2931,1490,1855,1859,799,2233,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20050906-04677.html
757,763,"2014-11-17 00:06:12.328662","2014-11-17 00:06:12.328662",2006-05-01,"Sun Microsystems","Sun Fire X4200",0,f,2223,2471,3060,4725,1942,2387,1718,3555,2478,1929,3142,1587,1901,1937,850,2356,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05836.html
