id,processor_id,created_at,updated_at,hw_avail,test_sponsor,hw_model,bus,sw_auto_parallel,basemean,peakmean,164_gzip,175_vpr,176_gcc,181_mcf,186_crafty,197_parser,252_eon,253_perlbmk,254_gap,255_vortex,256_bzip2,300_twolf,link
678,193,"2014-11-17 00:03:23.862315","2014-11-17 00:03:23.862315",2005-07-01,SGI,"SGI Altix 330   Itanium 2",,f,1260,0,986,1013,1385,1575,1205,929,1864,1218,915,1938,1149,1425,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050628-04341.html
679,192,"2014-11-17 00:03:23.892736","2014-11-17 00:03:23.892736",2004-01-01,SGI,"SGI Altix 350   Itanium 2",,f,986,0,870,747,1079,810,1111,733,1416,1062,798,1579,859,1114,http://www.spec.org/cpu2000/results/res2004q1/cpu2000-20031229-02695.html
680,192,"2014-11-17 00:03:23.983873","2014-11-17 00:03:23.983873",2004-05-01,SGI,"SGI Altix 350   Itanium 2",,f,1078,0,872,890,1193,1114,1095,809,1416,1042,801,1742,1032,1263,http://www.spec.org/cpu2000/results/res2004q2/cpu2000-20040503-02992.html
681,193,"2014-11-17 00:03:24.009452","2014-11-17 00:03:24.009452",2004-10-01,SGI,"SGI Altix 3700 Bx2   Itanium 2",,f,1242,0,981,994,1354,1530,1199,919,1854,1219,893,1896,1118,1412,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041214-03642.html
682,194,"2014-11-17 00:03:24.036748","2014-11-17 00:03:24.036748",2004-11-01,SGI,"SGI Altix 3700 Bx2   Itanium 2",,f,1410,0,1069,1151,1548,2340,1286,1027,1990,1341,964,2165,1245,1514,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041101-03517.html
683,194,"2014-11-17 00:03:24.065890","2014-11-17 00:03:24.065890",2004-11-01,SGI,"SGI Altix 3700 Bx2   Itanium 2",,f,1441,0,1069,1200,1600,2665,1285,1046,1982,1349,968,2231,1251,1514,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041101-03505.html
684,1400,"2014-11-17 00:03:24.088483","2014-11-17 00:03:24.088483",2001-10-01,SGI,,,f,365,379,270,406,353,361,398,316,433,298,262,535,347,501,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011022-01051.html
685,1401,"2014-11-17 00:03:24.112011","2014-11-17 00:03:24.112011",2002-05-01,SGI,,,f,471,483,325,542,434,655,504,407,506,368,309,663,473,638,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020729-01494.html
686,1400,"2014-11-17 00:03:24.137607","2014-11-17 00:03:24.137607",2001-07-01,SGI,,,f,410,427,275,476,371,689,404,352,441,306,270,571,405,560,http://www.spec.org/cpu2000/results/res2001q2/cpu2000-20010423-00585.html
687,1401,"2014-11-17 00:03:24.161479","2014-11-17 00:03:24.161479",2002-01-01,SGI,,,f,483,500,322,572,445,783,502,409,507,367,308,679,493,645,http://www.spec.org/cpu2000/results/res2002q1/cpu2000-20020211-01260.html
688,1399,"2014-11-17 00:03:24.188071","2014-11-17 00:03:24.188071",2000-09-01,SGI,,,f,328,353,229,395,318,646,334,284,359,246,220,298,336,450,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000911-00232.html
689,1435,"2014-11-17 00:03:24.209981","2014-11-17 00:03:24.209981",2003-04-01,"Sun Microsystems","Netra 20",,f,637,712,474,544,674,684,660,565,762,636,462,992,691,652,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030331-02006.html
690,1429,"2014-11-17 00:03:24.235033","2014-11-17 00:03:24.235033",2000-09-01,"Sun Microsystems","Sun Blade 1000 Model 1600",,f,293,313,234,255,332,310,292,268,309,305,216,402,319,320,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000911-00223.html
691,1429,"2014-11-17 00:03:24.255240","2014-11-17 00:03:24.255240",2000-09-01,"Sun Microsystems","Sun Blade 1000 Model 1600",,f,292,311,233,255,323,315,294,268,305,303,217,397,319,324,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010718-00761.html
692,1431,"2014-11-17 00:03:24.275123","2014-11-17 00:03:24.275123",2000-09-01,"Sun Microsystems","Sun Blade 1000 Model 1750",,f,370,395,291,325,421,417,365,345,387,383,260,498,418,397,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000911-00227.html
693,1431,"2014-11-17 00:03:24.293492","2014-11-17 00:03:24.293492",2000-09-01,"Sun Microsystems","Sun Blade 1000 Model 1750",,f,377,396,296,321,411,441,407,355,378,378,263,496,444,400,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010629-00737.html
694,1431,"2014-11-17 00:03:24.315388","2014-11-17 00:03:24.315388",2000-09-01,"Sun Microsystems","Sun Blade 1000 Model 1750",,f,369,393,290,325,410,419,361,344,385,381,261,493,419,402,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010718-00763.html
695,1432,"2014-11-17 00:03:24.337106","2014-11-17 00:03:24.337106",2000-12-01,"Sun Microsystems","Sun Blade 1000 Model 1900",,f,438,467,349,383,500,474,439,412,465,457,300,581,500,473,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000911-00219.html
696,1432,"2014-11-17 00:03:24.358657","2014-11-17 00:03:24.358657",2001-08-01,"Sun Microsystems","Sun Blade 1000 Model 1900",,f,439,466,348,384,491,474,442,414,463,456,304,575,503,481,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010718-00765.html
697,1432,"2014-11-17 00:03:24.379469","2014-11-17 00:03:24.379469",2001-12-01,"Sun Microsystems","Sun Blade 1000 Model 900 Cu",,f,470,533,374,405,505,608,482,423,455,468,330,649,545,492,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011119-01122.html
698,1421,"2014-11-17 00:03:24.397826","2014-11-17 00:03:24.397826",2001-02-01,"Sun Microsystems","Sun Blade 100",,f,165,174,167,129,166,110,175,155,209,229,167,238,156,125,http://www.spec.org/cpu2000/results/res2001q1/cpu2000-20010306-00490.html
699,1428,"2014-11-17 00:03:24.419831","2014-11-17 00:03:24.419831",2002-08-01,"Sun Microsystems","Sun Blade 150",,f,202,217,218,166,193,133,219,183,255,272,177,293,197,178,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020813-01557.html
700,1430,"2014-11-17 00:03:24.439536","2014-11-17 00:03:24.439536",2002-08-01,"Sun Microsystems","Sun Blade 150",,f,230,246,258,185,211,140,258,209,301,319,201,339,220,198,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020813-01555.html
701,1437,"2014-11-17 00:03:24.458369","2014-11-17 00:03:24.458369",2003-09-01,"Sun Microsystems","Sun Blade 1500",,f,513,589,449,444,572,297,603,452,667,559,445,818,478,552,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030620-02291.html
702,1440,"2014-11-17 00:03:24.477700","2014-11-17 00:03:24.477700",2005-02-01,"Sun Microsystems","Sun Blade 1500",,f,697,796,666,600,702,344,822,613,973,759,607,1310,621,738,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050107-03678.html
703,1433,"2014-11-17 00:03:24.499770","2014-11-17 00:03:24.499770",2002-10-01,"Sun Microsystems","Sun Blade 2000",,f,516,576,401,444,560,565,554,462,563,522,370,709,588,541,http://www.spec.org/cpu2000/results/res2002q4/cpu2000-20021004-01703.html
704,1435,"2014-11-17 00:03:24.520993","2014-11-17 00:03:24.520993",2003-04-01,"Sun Microsystems","Sun Blade 2000",,f,642,722,477,551,681,683,665,571,770,639,465,997,697,658,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030326-01999.html
705,1438,"2014-11-17 00:03:24.538084","2014-11-17 00:03:24.538084",2003-12-01,"Sun Microsystems","Sun Blade 2500",,f,604,696,541,520,666,329,726,534,804,670,523,969,557,654,http://www.spec.org/cpu2000/results/res2003q4/cpu2000-20030821-02435.html
706,1441,"2014-11-17 00:03:24.557860","2014-11-17 00:03:24.557860",2005-02-01,"Sun Microsystems","Sun Blade 2500",,f,739,845,708,632,735,361,875,650,1035,807,647,1389,659,796,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050107-03680.html
707,1434,"2014-11-17 00:03:24.576446","2014-11-17 00:03:24.576446",2002-02-01,"Sun Microsystems","Sun Blade Model 2050",,f,537,610,433,460,577,659,558,488,527,540,372,738,629,570,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011105-01099.html
708,1418,"2014-11-17 00:03:24.597610","2014-11-17 00:03:24.597610",1998-12-01,"Sun Microsystems","Sun Enterprise 3500/4500",,f,198,212,143,182,207,317,169,182,190,215,153,262,203,212,http://www.spec.org/cpu2000/results/res2000q4/cpu2000-20001020-00268.html
709,1420,"2014-11-17 00:03:24.617693","2014-11-17 00:03:24.617693",2000-08-01,"Sun Microsystems","Sun Enterprise 450",,f,225,234,165,212,232,356,175,211,209,247,171,304,237,243,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000810-00176.html
710,1433,"2014-11-17 00:03:24.638406","2014-11-17 00:03:24.638406",2002-09-01,"Sun Microsystems","Sun Fire 280R",,f,511,574,398,439,553,565,548,458,557,518,368,704,585,532,http://www.spec.org/cpu2000/results/res2002q4/cpu2000-20021121-01871.html
711,1435,"2014-11-17 00:03:24.658988","2014-11-17 00:03:24.658988",2003-04-01,"Sun Microsystems","Sun Fire 280R",,f,637,712,474,544,674,684,660,565,762,636,462,992,691,652,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030331-02002.html
712,1432,"2014-11-17 00:03:24.684911","2014-11-17 00:03:24.684911",2001-12-01,"Sun Microsystems","Sun Fire 280R",,f,470,529,374,405,503,604,483,424,453,473,329,647,546,493,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011119-01138.html
713,1431,"2014-11-17 00:03:24.747145","2014-11-17 00:03:24.747145",2001-01-01,"Sun Microsystems","Sun Fire 280R",,f,365,391,265,322,414,416,359,342,388,382,260,487,416,395,http://www.spec.org/cpu2000/results/res2001q1/cpu2000-20001222-00431.html
714,1431,"2014-11-17 00:03:24.767406","2014-11-17 00:03:24.767406",2001-03-01,"Sun Microsystems","Sun Fire 280R",,f,375,394,297,321,407,440,406,352,377,375,259,490,441,397,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010629-00728.html
715,1431,"2014-11-17 00:03:24.786482","2014-11-17 00:03:24.786482",2001-03-01,"Sun Microsystems","Sun Fire 280R",,f,366,390,288,322,408,416,364,341,380,378,260,487,415,395,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010718-00773.html
716,1435,"2014-11-17 00:03:24.805926","2014-11-17 00:03:24.805926",2003-12-01,"Sun Microsystems","Sun Fire V1280",,f,608,676,458,513,651,602,643,543,757,622,432,936,656,634,http://www.spec.org/cpu2000/results/res2004q1/cpu2000-20040116-02713.html
717,1432,"2014-11-17 00:03:24.962795","2014-11-17 00:03:24.962795",2003-02-01,"Sun Microsystems","Sun Fire V1280",,f,479,535,359,413,511,493,497,429,576,480,348,747,523,491,http://www.spec.org/cpu2000/results/res2003q1/cpu2000-20030224-01956.html
718,760,"2014-11-17 00:03:25.008142","2014-11-17 00:03:25.008142",2004-07-01,"Sun Microsystems","Sun Fire V20z",,f,1382,1521,1449,1126,1634,654,2080,1160,1725,1476,1448,1928,1300,1245,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040628-03194.html
719,761,"2014-11-17 00:03:25.047264","2014-11-17 00:03:25.047264",2005-04-01,"Sun Microsystems","Sun Fire V20z",,f,1569,1746,1548,1237,1787,726,2205,1185,2429,1716,1640,2520,1426,1398,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050211-03839.html
720,1436,"2014-11-17 00:03:25.076384","2014-11-17 00:03:25.076384",2003-05-01,"Sun Microsystems","Sun Fire V210",,f,485,555,421,420,540,289,566,428,628,524,421,778,454,520,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030331-02010.html
721,1439,"2014-11-17 00:03:25.107923","2014-11-17 00:03:25.107923",2005-01-01,"Sun Microsystems","Sun Fire V210",,f,621,706,591,536,626,309,730,546,865,678,539,1157,553,665,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050111-03700.html
722,1438,"2014-11-17 00:03:25.140063","2014-11-17 00:03:25.140063",2004-01-01,"Sun Microsystems","Sun Fire V240",,f,613,704,541,526,676,338,725,535,808,682,528,1060,558,652,http://www.spec.org/cpu2000/results/res2004q1/cpu2000-20040112-02710.html
723,1436,"2014-11-17 00:03:25.168994","2014-11-17 00:03:25.168994",2003-05-01,"Sun Microsystems","Sun Fire V240",,f,482,553,421,417,538,281,567,426,629,521,416,773,450,518,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030331-02014.html
724,1440,"2014-11-17 00:03:25.194200","2014-11-17 00:03:25.194200",2005-01-01,"Sun Microsystems","Sun Fire V240",,f,698,794,666,602,705,346,823,613,973,762,605,1319,622,743,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050110-03691.html
725,1438,"2014-11-17 00:03:25.215171","2014-11-17 00:03:25.215171",2003-09-01,"Sun Microsystems","Sun Fire V250",,f,612,702,542,526,676,337,724,534,801,680,529,1053,557,652,http://www.spec.org/cpu2000/results/res2003q4/cpu2000-20030916-02509.html
726,768,"2014-11-17 00:03:25.233433","2014-11-17 00:03:25.233433",2004-07-01,"Sun Microsystems","Sun Fire V40z",,f,1379,1515,1450,1128,1632,653,2080,1160,1725,1476,1447,1905,1300,1234,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040628-03196.html
727,769,"2014-11-17 00:03:25.251582","2014-11-17 00:03:25.251582",2005-04-01,"Sun Microsystems","Sun Fire V40z",,f,1558,1741,1537,1228,1772,720,2187,1174,2408,1704,1633,2497,1415,1402,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050211-03843.html
728,1441,"2014-11-17 00:03:25.271782","2014-11-17 00:03:25.271782",2004-11-01,"Sun Microsystems","Sun Fire V440",,f,743,845,707,638,751,375,873,655,1034,791,647,1388,664,802,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041115-03589.html
729,1434,"2014-11-17 00:03:25.295437","2014-11-17 00:03:25.295437",2003-07-01,"Sun Microsystems","Sun Fire V480",,f,556,619,417,474,586,588,577,496,670,555,404,859,606,572,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030728-02419.html
730,1435,"2014-11-17 00:03:25.317416","2014-11-17 00:03:25.317416",2003-10-01,"Sun Microsystems","Sun Fire V480",,f,632,702,472,537,668,681,656,560,761,632,448,967,686,665,http://www.spec.org/cpu2000/results/res2003q4/cpu2000-20031027-02599.html
731,1432,"2014-11-17 00:03:25.335823","2014-11-17 00:03:25.335823",2002-06-01,"Sun Microsystems","Sun Fire V480",,f,469,531,367,397,506,544,501,422,496,466,330,641,543,503,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020607-01409.html
732,1434,"2014-11-17 00:03:25.366034","2014-11-17 00:03:25.366034",2003-05-01,"Sun Microsystems","Sun Fire V880",,f,560,626,416,473,598,600,582,500,675,561,404,862,609,575,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030616-02267.html
733,1435,"2014-11-17 00:03:25.392298","2014-11-17 00:03:25.392298",2003-09-01,"Sun Microsystems","Sun Fire V880",,f,625,700,473,534,673,611,659,561,763,634,449,966,686,647,http://www.spec.org/cpu2000/results/res2003q4/cpu2000-20030916-02505.html
734,1431,"2014-11-17 00:03:25.412728","2014-11-17 00:03:25.412728",2001-10-01,"Sun Microsystems","Sun Fire V880",,f,347,390,290,293,381,380,332,327,363,366,237,451,424,381,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011119-01134.html
735,1432,"2014-11-17 00:03:25.429843","2014-11-17 00:03:25.429843",2002-06-01,"Sun Microsystems","Sun Fire V880",,f,449,507,355,379,489,502,481,405,481,449,315,607,522,486,http://www.spec.org/cpu2000/results/res2002q2/cpu2000-20020531-01385.html
736,756,"2014-11-17 00:03:25.449575","2014-11-17 00:03:25.449575",2006-05-01,"Sun Microsystems","Sun Fire X2100",,f,1754,1923,1570,1455,1961,1045,1823,1532,2933,1965,1530,2641,1412,1980,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05851.html
737,756,"2014-11-17 00:03:25.468904","2014-11-17 00:03:25.468904",2006-05-01,"Sun Microsystems","Sun Fire X2100",,f,1792,2018,1803,1374,2029,725,2651,1344,3087,2005,1881,2922,1592,1561,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05853.html
738,755,"2014-11-17 00:03:25.488558","2014-11-17 00:03:25.488558",2005-11-01,"Sun Microsystems","Sun Fire X2100",,f,1651,1815,1470,1381,1831,1022,1695,1443,2752,1846,1401,2481,1346,1859,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20050906-04684.html
739,762,"2014-11-17 00:03:25.509158","2014-11-17 00:03:25.509158",2005-10-01,"Sun Microsystems","Sun Fire X4100",,f,1660,1829,1467,1369,1934,1097,1678,1432,2725,1833,1434,2419,1354,1823,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20050906-04674.html
740,763,"2014-11-17 00:03:25.531786","2014-11-17 00:03:25.531786",2006-05-01,"Sun Microsystems","Sun Fire X4100",,f,1761,1940,1566,1443,2042,1108,1801,1520,2904,1948,1562,2594,1422,1942,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05839.html
741,763,"2014-11-17 00:03:25.553624","2014-11-17 00:03:25.553624",2006-05-01,"Sun Microsystems","Sun Fire X4100",,f,1798,2020,1796,1377,2025,759,2621,1357,3043,2006,1925,2864,1625,1547,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05847.html
742,762,"2014-11-17 00:03:25.572888","2014-11-17 00:03:25.572888",2005-10-01,"Sun Microsystems","Sun Fire X4200",,f,1660,1829,1467,1369,1934,1097,1678,1432,2725,1833,1434,2419,1354,1823,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20050906-04676.html
743,763,"2014-11-17 00:03:25.589732","2014-11-17 00:03:25.589732",2006-05-01,"Sun Microsystems","Sun Fire X4200",,f,1761,1940,1566,1443,2042,1108,1801,1520,2904,1948,1562,2594,1422,1942,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05838.html
744,763,"2014-11-17 00:03:25.610200","2014-11-17 00:03:25.610200",2006-05-01,"Sun Microsystems","Sun Fire X4200",,f,1798,2020,1796,1377,2025,759,2621,1357,3043,2006,1925,2864,1625,1547,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05846.html
745,753,"2014-11-17 00:03:25.630307","2014-11-17 00:03:25.630307",2004-07-01,"Sun Microsystems","Sun Java Workstation W1100z",,f,1434,1582,1450,1160,1658,720,2077,1098,1714,1627,1474,2363,1328,1280,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040628-03190.html
746,760,"2014-11-17 00:03:25.650876","2014-11-17 00:03:25.650876",2004-07-01,"Sun Microsystems","Sun Java Workstation W2100z",,f,1437,1584,1453,1158,1658,718,2081,1097,1717,1634,1488,2367,1334,1285,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040628-03192.html
747,1432,"2014-11-17 00:03:25.669240","2014-11-17 00:03:25.669240",2002-06-01,"Sun Microsystems","Sun Netra 20",,f,475,533,369,408,511,567,499,423,498,467,338,670,545,501,http://www.spec.org/cpu2000/results/res2002q2/cpu2000-20020524-01383.html
748,1431,"2014-11-17 00:03:25.693232","2014-11-17 00:03:25.693232",2001-10-01,"Sun Microsystems","Sun Netra 20",,f,377,417,306,318,409,435,398,346,377,385,259,502,448,408,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011119-01130.html
749,1439,"2014-11-17 00:03:25.777202","2014-11-17 00:03:25.777202",2006-06-01,"Sun Microsystems","Sun Ultra 25",,f,651,727,620,540,624,381,826,549,886,732,547,1196,564,669,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20060918-07417.html
750,763,"2014-11-17 00:03:25.802278","2014-11-17 00:03:25.802278",2006-04-01,"Sun Microsystems","Sun Ultra 40",,f,1783,1957,1579,1477,2072,1151,1815,1535,2922,1963,1567,2608,1451,1964,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05828.html
751,762,"2014-11-17 00:03:25.827795","2014-11-17 00:03:25.827795",2006-01-01,"Sun Microsystems","Sun Ultra 40",,f,1713,1848,1485,1489,1959,1160,1696,1502,2717,1844,1483,2480,1455,1861,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060213-05608.html
752,763,"2014-11-17 00:03:25.848170","2014-11-17 00:03:25.848170",2006-04-01,"Sun Microsystems","Sun Ultra 40",,f,1836,2057,1823,1420,2070,783,2667,1375,3085,2032,1957,2943,1654,1597,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05833.html
753,1441,"2014-11-17 00:03:25.950380","2014-11-17 00:03:25.950380",2006-01-01,"Sun Microsystems","Sun Ultra 45",,f,779,872,744,650,756,441,992,660,1065,874,656,1434,677,805,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060213-05615.html
754,1424,"2014-11-17 00:03:25.978036","2014-11-17 00:03:25.978036",1999-05-01,"Sun Microsystems",,,f,133,0,120,131,131,153,127,122,117,149,116,148,135,153,http://www.spec.org/cpu2000/results/res1999q4/cpu2000-19991130-00003.html
755,761,"2014-11-17 00:03:26.014114","2014-11-17 00:03:26.014114",2005-03-01,Supermicro,"H8DA8  TM  252",,f,1656,1777,1433,1362,1872,1016,1674,1585,2433,1704,1819,2493,1341,1714,http://www.spec.org/cpu2000/results/res2005q2/cpu2000-20050509-04072.html
756,761,"2014-11-17 00:03:26.048072","2014-11-17 00:03:26.048072",2005-03-01,Supermicro,"H8DAR-8  TM  252",,f,1654,1775,1430,1341,1869,1002,1674,1579,2468,1709,1817,2541,1327,1710,http://www.spec.org/cpu2000/results/res2005q2/cpu2000-20050509-04078.html
757,761,"2014-11-17 00:03:26.068967","2014-11-17 00:03:26.068967",2005-03-01,Supermicro,"H8DAR-T/E  TM  252",,f,1670,1791,1433,1377,1883,1062,1672,1604,2373,1721,1822,2547,1354,1732,http://www.spec.org/cpu2000/results/res2005q2/cpu2000-20050509-04081.html
